"system","code","category","level","file_no","description_th","fix_guidance_th","effective_from","effective_to","source_doc","source_ref","source_date","verified"
"ECLAIM","C346","จักษุ/ตรวจวินิจฉัยราคาแพง","ERROR","","ข้อมูลบริการก่อนวันที่กำหนดให้เบิกกรณีการตรวจวินิจฉัยด้วยเพท-ซีที สแกน (PET/CT Scan) ตามเงื่อนไขที่กำหนด","","","","รายละเอียดการผิดพลาดของข้อมูล (รหัสติด C) — สสจ.ขอนแก่น รวบรวมจากระบบ e-Claim สปสช.","uckkpho.com/uc/1313","","1"
"ECLAIM","C347","อุปกรณ์ผู้พิการ/COVID-19","ERROR","","เป็นหน่วยบริการที่ไม่มีศักยภาพในการเบิกรายการ Vaccine-induced immune thrombotic thrombocytopenia (VITT)","","","","รายละเอียดการผิดพลาดของข้อมูล (รหัสติด C) — สสจ.ขอนแก่น รวบรวมจากระบบ e-Claim สปสช.","uckkpho.com/uc/1313","","1"
"ECLAIM","C348","อุปกรณ์ผู้พิการ/COVID-19","ERROR","","ไม่ใช่หน่วยบริการรับส่งต่อทั่วไปไม่สามารถเบิกกรณี Home Isolation ได้","","","","รายละเอียดการผิดพลาดของข้อมูล (รหัสติด C) — สสจ.ขอนแก่น รวบรวมจากระบบ e-Claim สปสช.","uckkpho.com/uc/1313","","1"
"ECLAIM","C349","อุปกรณ์ผู้พิการ/COVID-19","ERROR","","ไม่พบข้อมูลการ Authentication","","","","รายละเอียดการผิดพลาดของข้อมูล (รหัสติด C) — สสจ.ขอนแก่น รวบรวมจากระบบ e-Claim สปสช.","uckkpho.com/uc/1313","","1"
"ECLAIM","C350","อุปกรณ์ผู้พิการ/COVID-19","ERROR","","เบิกรหัสรายการ Home Isolation หรือ Community Isolation แต่ไม่ใช่ผู้ติดเชื้อ Covid19","","","","รายละเอียดการผิดพลาดของข้อมูล (รหัสติด C) — สสจ.ขอนแก่น รวบรวมจากระบบ e-Claim สปสช.","uckkpho.com/uc/1313","","1"
"ECLAIM","C351","อุปกรณ์ผู้พิการ/COVID-19","ERROR","","เบิกค่าชุด/อุปการณ์/กระบวนการป้องกัน รหัส 045008 ไม่มีข้อมูลการดูแลผู้ป่วยกรณี Home Isolation หรือ Community Isolation","","","","รายละเอียดการผิดพลาดของข้อมูล (รหัสติด C) — สสจ.ขอนแก่น รวบรวมจากระบบ e-Claim สปสช.","uckkpho.com/uc/1313","","1"
"ECLAIM","C352","อุปกรณ์ผู้พิการ/COVID-19","ERROR","","ข้อมูลเบิกค่าฉีดวัคซีนเป็นบริการก่อนวันที่กำหนดให้เบิกผ่านโปรแกรม e-Claim","","","","รายละเอียดการผิดพลาดของข้อมูล (รหัสติด C) — สสจ.ขอนแก่น รวบรวมจากระบบ e-Claim สปสช.","uckkpho.com/uc/1313","","1"
"ECLAIM","C353","อุปกรณ์ผู้พิการ/COVID-19","ERROR","","เบิกค่าอุปกรณ์หรืออวัยวะในการบำบัดรักษา/กรณีจ่ายเพิ่มสำหรับคนพิการ ไม่ถูกต้องตามแนวทางที่กำหนด","","","","รายละเอียดการผิดพลาดของข้อมูล (รหัสติด C) — สสจ.ขอนแก่น รวบรวมจากระบบ e-Claim สปสช.","uckkpho.com/uc/1313","","1"
"ECLAIM","C354","อุปกรณ์ผู้พิการ/COVID-19","ERROR","","เบิกค่าอุปกรณ์/กรณีจ่ายเพิ่มสำหรับคนพิการ แต่ไม่พบสิทธิย่อยคนพิการ (ท.74)","","","","รายละเอียดการผิดพลาดของข้อมูล (รหัสติด C) — สสจ.ขอนแก่น รวบรวมจากระบบ e-Claim สปสช.","uckkpho.com/uc/1313","","1"
"ECLAIM","C355","อุปกรณ์ผู้พิการ/COVID-19","ERROR","","รายการ Instument ที่บันทึกเบิกถูกยกเลิกโดยกรมบัญชีกลาง","","","","รายละเอียดการผิดพลาดของข้อมูล (รหัสติด C) — สสจ.ขอนแก่น รวบรวมจากระบบ e-Claim สปสช.","uckkpho.com/uc/1313","","1"
"ECLAIM","C356","อุปกรณ์ผู้พิการ/COVID-19","ERROR","","เบิกอุปกรณ์ผู้พิการมากกว่า 1 รายการในวันเดียวกัน","","","","รายละเอียดการผิดพลาดของข้อมูล (รหัสติด C) — สสจ.ขอนแก่น รวบรวมจากระบบ e-Claim สปสช.","uckkpho.com/uc/1313","","1"
"ECLAIM","C357","อุปกรณ์ผู้พิการ/COVID-19","ERROR","","หน่วยบริการบันทึกเบิกอุปกรณ์ผู้พิการ ไม่ใช่หน่วยบริการในเขต กทม.","","","","รายละเอียดการผิดพลาดของข้อมูล (รหัสติด C) — สสจ.ขอนแก่น รวบรวมจากระบบ e-Claim สปสช.","uckkpho.com/uc/1313","","1"
